,FINAL_ID,length,ridership,avg_speed,avg_speed_q10,avg_speed_q50,avg_speed_q90,trips,avg_load,avg_load_q10,avg_load_q50,avg_load_q90,service_hours,avg_speed_sd,riders_per_m,riders_per_km,avg_speed_cv,routes_str,stops_str,riders_per_service_hour,service_hour_km,low_inc_riders,rider_norm,equity_norm,reliability_norm,speed_norm,service_norm,final_score,rank,name,extents,comment,priority
45,117111,2196.416046,5881.348206,7.62018977,5.421886831,7.038075063,10.56249425,222,15.02159449,3.593963506,14.1875,27.7,37.16,2.213740135,2.677702259,2677.702259,0.290509843,"61, 47, 62, 471","SEPTA16294, NA, SEPTA16295, SEPTA1220, SEPTA24339, SEPTA18441, SEPTA24119, SEPTA18442, SEPTA16288, SEPTA16291, SEPTA2457, SEPTA728, SEPTA32172, SEPTA16292, SEPTA16293, SEPTA30992, SEPTA16290, SEPTA16289",158.270942,16.91847047,933.1711417,4.872881628,5.533353167,7.084636806,9.008498584,7.822555276,6.568839441,45,8th Street,Spring Garden to South,NA,2nd Tier
46,129111,1958.860309,5690.53637,7.410850807,5.309137818,7.093294116,9.75046518,301,13.84062265,5.820512821,13.5,21.8021978,25.03,1.971302547,2.905024081,2905.024081,0.26600219,"39, 57, 54","NA, SEPTA20544, SEPTA9368, SEPTA9377, SEPTA9382, SEPTA17648, SEPTA9359, SEPTA17647, SEPTA9374, SEPTA20515, SEPTA20514, SEPTA30806, SEPTA9362, SEPTA30803, SEPTA30805, SEPTA9378, SEPTA9367, SEPTA20518, SEPTA9365, SEPTA9366, SEPTA30802, SEPTA30807, SEPTA9364, SEPTA20597, SEPTA20543, SEPTA9363, SEPTA16316, SEPTA20517, SEPTA9380",227.3486364,12.77783815,1219.76659,5.2865618,7.232756162,6.486970934,9.178470255,5.908060393,6.565024737,46,Lehigh Avenue,Germantown to Kensington,Vision Zero High Priority,2nd Tier
47,106311,1089.001614,3771.6954,7.572546572,5.821925585,7.016740683,10.12120454,183,18.15657725,7.3,18.07619048,29.83633041,11.07,1.886570723,3.463443351,3463.443351,0.249132931,"32, 331, 33","SEPTA2755, NA, SEPTA22019, SEPTA2784, SEPTA2743, SEPTA4464, SEPTA14912, SEPTA14911, SEPTA31348, SEPTA1195",340.713225,10.16527419,1296.127094,6.302772991,7.685545166,6.075581861,9.065155807,4.700095046,6.564695509,47,19th Street,Spring Garden to Market,NA,2nd Tier
48,250111,1108.861988,4469.086445,9.699254922,6.502461226,9.418681444,12.43758879,215,15.94957437,8.22,14.25,26.24166667,9.13,2.624831582,4.030336049,4030.336049,0.270621981,"31, 64","SEPTA30830, SEPTA30633, SEPTA938, SEPTA941, SEPTA2451, SEPTA575, SEPTA19027, SEPTA31722, SEPTA32179, SEPTA21637, SEPTA30827, SEPTA21506, SEPTA21507, SEPTA21635, SEPTA21636, SEPTA21803, NA, SEPTA21505",489.4946818,8.233666674,1390.995432,7.334404123,8.24807866,6.599633346,6.57223796,3.806982009,6.493850111,48,46th Street,Chestnut to Aspen,NA,3rd Tier
49,101221,1279.12662,5479.798757,10.27366459,7.016946147,10.17742881,13.42428653,292,17.10831933,8.2,17,25.16666667,10.39,2.67703709,4.284015883,4284.015883,0.260572755,"9, 21, 42","SEPTA131, SEPTA19542, SEPTA32462, SEPTA21360, NA",527.4108525,8.122729865,1352.766361,7.796050595,8.021394676,6.354563803,5.637393768,3.755688405,6.392278115,49,Walnut Street,22nd to 34th Street,NA,Coordinate
50,108113,1948.73134,3053.787589,6.169640018,1.058860425,6.352180571,10.41717357,344,4.539559143,0.954833333,2.446484154,10.6,46.91,4.626885011,1.567064442,1567.064442,0.749944081,"2, 17","SEPTA21297, NA, SEPTA21299, SEPTA21298, SEPTA21296, SEPTA21295, SEPTA21294, SEPTA21291, SEPTA21292, SEPTA21290, SEPTA21346, SEPTA21293, SEPTA39, SEPTA21289, SEPTA30872, SEPTA40, SEPTA21288, SEPTA31456",65.09886142,24.07207143,464.3465642,2.85174332,2.753400118,10,9.716713881,10,6.365875094,50,20th Street,Oregon to Morris,NA,3rd Tier
51,402111,2008.243275,7156.895452,10.98047532,9.210459925,10.67619486,13.53682862,244,20.70585697,8.658333333,19.47222222,33.23333333,29.56,2.167939847,3.563759203,3563.759203,0.197435884,"WPA, WPS, 703","SEPTA24528, SEPTA24446, SEPTA24445, SEPTA24527, SEPTA24529, NA, SEPTA24530, SEPTA24444, SEPTA24443, SEPTA24531, SEPTA24532, SEPTA24442, SEPTA24441, SEPTA24533, SEPTA199, SEPTA21619, SEPTA24437, SEPTA1423, SEPTA24537, SEPTA24449, SEPTA24526, SEPTA24438, SEPTA24535, SEPTA24536, SEPTA31774, SEPTA24439",242.1141898,14.71933225,1270.33319,6.485327742,7.532597041,4.814850721,4.390934844,6.805744667,6.356640558,51,48th Street,Baltimore to Woodland,NA,3rd Tier
52,158111,1775.715727,6338.043376,12.15720254,9.164688407,11.66692305,15.76076007,344,13.60809008,4.815,13.1,23.16,25.86,3.193464878,3.569289431,3569.289431,0.262680898,"7, 703","NA, SEPTA105, SEPTA24408, SEPTA24548, SEPTA24549, SEPTA24551, SEPTA24407, SEPTA95, SEPTA24369, SEPTA24550, SEPTA96, SEPTA24367, SEPTA24365, SEPTA24366, SEPTA24554, SEPTA24363, SEPTA20967, SEPTA31308",245.0906178,14.56314184,1233.198118,6.49539165,7.312400058,6.405974877,3.144475921,6.733527258,6.329136091,52,Oregon Avenue,Passyunk to Broad,NA,3rd Tier
53,113113,2367.056349,7298.53233,11.70092139,8.40006436,10.20861644,17.31312393,277,19.36624317,10.4,18.95,28.99112088,34.16,4.123131625,3.083379208,3083.379208,0.352376662,"701, 16, 4","SEPTA5328, SEPTA17274, SEPTA5252, SEPTA17275, SEPTA17273, NA, SEPTA164, SEPTA17164, SEPTA5277, SEPTA17271, SEPTA17270, SEPTA5144, SEPTA17269, SEPTA17268, SEPTA17165, SEPTA17166, SEPTA17267, SEPTA32146, SEPTA17266, SEPTA17167, SEPTA689, SEPTA17168, SEPTA17263, SEPTA17169, SEPTA17264, SEPTA58, SEPTA1277, SEPTA17277, SEPTA5273, SEPTA17163, SEPTA17276, SEPTA17265, SEPTA32143",213.6572696,14.43142662,1125.186566,5.611132397,6.671932265,8.593377234,3.597733711,6.672626385,6.26281163,53,Broad Street,Vine to Spring Garden,NA,3rd Tier
54,266111,950.1822146,4137.326984,20.97891056,12.66425823,20.40105311,30.85877814,239,15.78685744,4,14.625,29.56428571,6.84,7.180142315,4.354245871,4354.245871,0.342255252,703,"SEPTA201, SEPTA24938, SEPTA24430, SEPTA24424, SEPTA24426, SEPTA24429, SEPTA24545, SEPTA28303, SEPTA24544",604.8723661,7.19861927,1584.928696,7.923855102,9.398029819,8.346547325,0.169971671,3.32840946,6.22713847,54,63rd Street,Dicks Avenue to Passyunk,NA,3rd Tier
55,177113,1214.436406,5104.389997,10.7400318,8.32894043,10.24584892,13.72733182,222,15.0714439,7.270879121,15,23.41428571,14.36,2.386255316,4.203093692,4203.093692,0.222183264,"77, 70","SEPTA6447, SEPTA17510, NA, SEPTA6478, SEPTA1013, SEPTA17681, SEPTA22751, SEPTA1024, SEPTA1056, SEPTA6454, SEPTA17508, SEPTA17683, SEPTA17686, SEPTA17507",355.4589134,11.82441496,1131.175092,7.648788421,6.707441966,5.4183628,4.617563739,5.467228245,6.210355476,55,Cottman Avenue,BLVD to Castor,Streetscape project,Coordinate
56,128111,3026.019759,7004.040119,10.92012977,6.843207625,10.12612359,15.98615658,482,7.649822151,2.190178571,6.772294372,13.88917821,54.93,3.79698262,2.314604886,2314.604886,0.347704899,"48, 60, 1, R","SEPTA4330, SEPTA15019, SEPTA15018, SEPTA4329, SEPTA15020, SEPTA4331, SEPTA4328, NA, SEPTA20603, SEPTA4334, SEPTA15014, SEPTA4333, SEPTA15015, SEPTA20602, SEPTA4332, SEPTA15016, SEPTA898, SEPTA14950, SEPTA261, SEPTA275, SEPTA14951, SEPTA4340, SEPTA4335, SEPTA3738, SEPTA15013, SEPTA4350, SEPTA22386, SEPTA23052, SEPTA30112, SEPTA31617, SEPTA15005, SEPTA15007, SEPTA4345, SEPTA4349, SEPTA15006, SEPTA4346, SEPTA24646, SEPTA4344, SEPTA4339, SEPTA20607, SEPTA15011, SEPTA4337, SEPTA15012",127.5084675,18.15255827,965.5034202,4.212117156,5.725071392,8.47944737,4.419263456,8.393157687,6.194925412,56,Allegheny Avenue,Ridge Avenue to Broad,NA,3rd Tier
57,209121,1686.76236,6780.168413,11.31985587,8.105802957,10.97865181,14.91200597,320,16.66009621,8.888888889,16.46263921,24.78888889,20.32,2.944826135,4.019634641,4019.634641,0.260146964,"26, 58","SEPTA23045, SEPTA23286, SEPTA868, NA, SEPTA23288, SEPTA23044, SEPTA23043, SEPTA23289, SEPTA23291, SEPTA23042, SEPTA30997, SEPTA23040, SEPTA23041, SEPTA23295, SEPTA505, SEPTA30585, SEPTA21956, SEPTA23293, SEPTA15752, SEPTA15753, SEPTA15855, SEPTA15856",333.6697054,12.04674736,1114.831258,7.314929705,6.610529193,6.344180063,4.02266289,5.570027579,6.169726988,57,Bustleton Avenue,Cottman to BLVD,NA,3rd Tier
58,401111,623.0023256,2012.715812,9.978748998,6.082383588,9.06558925,14.27472527,195,9.33628393,3.7,7.625,16.16,4.97,4.757998784,3.230671427,3230.671427,0.476813154,"WPS, 703","SEPTA24479, SEPTA24502, NA, SEPTA185, SEPTA194",404.9730004,7.977498311,1147.046257,5.879174724,6.801551992,10,6.175637394,3.688538017,6.114270858,58,59th Street,Bridge Only,NA,3rd Tier
59,206111,2976.866679,10344.12886,10.91049712,9.072912815,10.47002543,13.10942949,445,17.82370303,9.404190476,17.18181818,26.63333333,46.14,2.132916597,3.474837797,3474.837797,0.195492155,"18, 26","SEPTA15524, SEPTA17483, SEPTA17482, SEPTA15523, SEPTA15522, SEPTA17485, SEPTA15521, SEPTA17489, SEPTA17491, SEPTA15520, NA, SEPTA15519, SEPTA17499, SEPTA17495, SEPTA223, SEPTA371, SEPTA16980, SEPTA15579, SEPTA16983, SEPTA15582, SEPTA16982, SEPTA16984, SEPTA15525, SEPTA15526, SEPTA17453, SEPTA15779, SEPTA15918, SEPTA15919, SEPTA15587, SEPTA16979, SEPTA15782, SEPTA15917, SEPTA15786, SEPTA15916, SEPTA15527, SEPTA15584, SEPTA16981, SEPTA15586",224.1900489,15.49951844,1067.573913,6.3235086,6.330310944,4.767449194,4.504249292,7.166477609,6.114036599,59,Chew Avenue,Olney to Upsal,NA,3rd Tier
60,265111,1022.008893,3214,5.811175793,3.530708208,5.738847203,7.838214021,168,15.81556122,5.5,14.58333333,28.28809524,7.58,1.827391588,3.144786724,3144.786724,0.314461591,"WCS, WPS, 108","SEPTA19643, NA, SEPTA19579, SEPTA1142, SEPTA1154, SEPTA19577, SEPTA19646, SEPTA19645, SEPTA29815, SEPTA19642, SEPTA1143, SEPTA1153, SEPTA19583, SEPTA19578",424.0105541,7.416765206,1097.005034,5.722881774,6.504826399,7.668745887,9.830028329,3.429273108,6.101592097,60,65th Street,Greenway to Dicks,NA,3rd Tier
61,159114,1982.655716,6665.278902,11.2930661,9.190391984,10.69328163,14.29428134,343,13.48661303,4.75,13.13392857,22.74714286,28.44,2.260895992,3.3617934,3361.7934,0.200202139,"23, 65","SEPTA17200, SEPTA15651, SEPTA15652, SEPTA17197, SEPTA15649, NA, SEPTA17202, SEPTA15653, SEPTA17196, SEPTA15654, SEPTA17191, SEPTA15648, SEPTA17206, SEPTA15647, SEPTA17207, SEPTA15646, SEPTA17208, SEPTA17210, SEPTA18582, SEPTA15495, SEPTA17211, SEPTA15492, SEPTA17212, SEPTA15493, SEPTA15494, SEPTA17213, SEPTA17215, SEPTA950, SEPTA17056",234.3628306,14.34439664,1197.402687,6.117790446,7.100146644,4.882311144,4.079320113,6.632386531,6.082784813,61,Germantown Avenue,Chelten to Upsal,NA,3rd Tier
62,168111,2892.209363,8519.126213,10.59685596,6.961064037,10.56797624,13.53268661,506,10.70962674,4.69375,10,18.2967033,41.63,3.172993629,2.945542712,2945.542712,0.299427834,"32, 801, 802, 56, 1, R","SEPTA22401, NA, SEPTA18272, SEPTA8712, SEPTA18218, SEPTA21198, SEPTA16537, SEPTA16538, SEPTA32307, SEPTA268, SEPTA18321, SEPTA22400, SEPTA18331, SEPTA22397, SEPTA23265, SEPTA23273, SEPTA22403, SEPTA23272, SEPTA23271, SEPTA48, SEPTA23266, SEPTA23270, SEPTA8709, SEPTA23050, SEPTA23267, SEPTA22404, SEPTA27463, SEPTA23049, SEPTA23268, SEPTA22405, SEPTA23048, SEPTA27462",204.6391115,14.39384041,1023.509122,5.360297591,6.069023344,7.302119031,5.042492918,6.655247733,6.064218661,62,Hunting Park Avenue,Allegheny to Broad,Direct Bus,Direct Bus
63,128113,1816.384738,4577.427645,9.227685452,7.367119417,8.835672105,11.79371951,212,8.521131761,2.500559441,7.144781145,15.2088843,26.46,1.842289506,2.520076032,2520.076032,0.199648061,60,"SEPTA4366, SEPTA15036, SEPTA4367, SEPTA15035, SEPTA15003, SEPTA15037, NA, SEPTA15044, SEPTA4356, SEPTA30800, SEPTA15042, SEPTA4358, SEPTA15041, SEPTA3743, SEPTA15043, SEPTA4355, SEPTA30797, SEPTA30799, SEPTA4360, SEPTA15039, SEPTA30796",172.994242,14.56739833,1116.412772,4.586033476,6.619906973,4.868798884,7.507082153,6.735495319,6.032344072,63,Allegheny Avenue,Kensington to Richmond,NA,3rd Tier
64,106211,1137.735541,3385.120301,7.143776921,5.577688984,6.55432974,9.413853492,117,21.55543037,5.736666667,19.73504274,38.69688438,13.59,1.949517174,2.975313839,2975.313839,0.272897264,17,"SEPTA21319, NA, SEPTA20646, SEPTA25079, SEPTA14929, SEPTA14954, SEPTA30327, SEPTA14923, SEPTA14958, SEPTA14959, SEPTA14956",249.0890582,11.94477935,847.1171768,5.414475077,5.023085588,6.655120451,9.40509915,5.522880862,5.997637832,64,19th Street,South to JFK,NA,2nd Tier
65,277111,1169.613585,4823.456615,11.64823758,9.976555941,11.40986976,13.49582748,256,15.0977195,9.448121843,15.03571429,20.80619748,13.55,1.580314095,4.123974514,4123.974514,0.135669803,"801, 802","NA, SEPTA17174, SEPTA18227, SEPTA17173, SEPTA790, SEPTA18226, SEPTA17176, SEPTA18225, SEPTA18224, SEPTA17175, SEPTA18228, SEPTA17185, SEPTA18222, SEPTA17178, SEPTA17181, SEPTA18223, SEPTA28682, SEPTA17188",355.974658,11.58502276,1284.124735,7.504807368,7.614375702,3.308566993,3.682719547,5.356541011,5.992841838,65,Manheim,Green to Wissahickon,NA,
66,114211,2097.397737,4429.478308,7.1201879,5.307735721,6.827428256,9.661582956,251,11.45480557,4.636363636,10.45833333,19.69090909,38.13,1.754600058,2.111892385,2111.892385,0.246426089,"23, 45","NA, SEPTA32129, SEPTA16499, SEPTA16500, SEPTA16501, SEPTA22024, SEPTA16126, SEPTA16127, SEPTA16125, SEPTA16128, SEPTA16498, SEPTA16495, SEPTA16131, SEPTA756, SEPTA16129",116.1678025,18.17967061,662.546479,3.843221018,3.928650912,6.009570353,9.433427762,8.405693562,5.974766138,66,12th Street,South to Spring Garden,NA,
67,203111,1589.996808,6307.613544,11.62320072,9.49176983,11.21500691,14.43715962,297,18.36886658,9,16.75333333,29.26557576,15.95,2.519853637,3.967060509,3967.060509,0.216795158,"22, 55, K","SEPTA21530, NA, SEPTA16923, SEPTA24708, SEPTA16924, SEPTA21221, SEPTA16602, SEPTA17573, SEPTA16604, SEPTA17555, SEPTA16612, SEPTA31343, SEPTA16613, SEPTA16616, SEPTA17545, SEPTA17547, SEPTA16611, SEPTA16614, SEPTA17550, SEPTA16615",395.4616642,10.03146668,1261.304896,7.219255317,7.479062661,5.286963567,3.739376771,4.63822677,5.962428729,67,Old York Road,Cheltenham to Stenton,Shift to Broad,
68,132211,1097.464849,3722,10.14079606,8.086883934,9.975749631,12.25701967,172,15.56686047,9.580952381,15.33333333,22.81428571,9.45,1.759639378,3.391452585,3391.452585,0.173520833,3,"SEPTA53, SEPTA32148, SEPTA25469, NA, SEPTA25391, SEPTA25470, SEPTA25386, SEPTA25474, SEPTA25473, SEPTA25472, SEPTA25389, SEPTA25390, SEPTA25471",393.8624339,8.610754145,1453.288869,6.17176422,8.617455264,4.231636579,5.892351275,3.981335098,5.958137127,68,Cecil B. Moore,Broad to 6th,NA,
69,128112,3589.515954,8317.812256,9.007170695,7.321888124,8.317430692,11.76223919,210,19.94813521,9.735779667,20.57163743,29.03212341,49.72,2.125751378,2.317251786,2317.251786,0.236006561,60,"SEPTA165, SEPTA20600, SEPTA32151, NA, SEPTA30793, SEPTA4353, SEPTA15024, SEPTA16263, SEPTA30794, SEPTA3914, SEPTA4352, SEPTA20604, SEPTA15025, SEPTA20599, SEPTA15004, SEPTA15022, SEPTA3744, SEPTA15021, SEPTA4327, SEPTA13021, SEPTA15023, SEPTA15031, SEPTA4361, SEPTA4359, SEPTA15030, SEPTA4354, SEPTA15028, SEPTA3740, SEPTA15029, SEPTA4357, SEPTA15032, SEPTA4362, SEPTA15033, SEPTA15027, SEPTA30801, SEPTA4342, SEPTA15026, SEPTA30795, SEPTA15034, SEPTA3742, SEPTA20605, SEPTA32163",167.2930864,13.85144979,1026.560095,4.216933985,6.087114461,5.755470275,7.90368272,6.404463798,5.884522185,69,Allegheny Avenue,Broad to Kensington,NA,
70,281111,1265.887554,5002.775832,10.91643471,9.367104462,10.51002937,13.57554667,235,17.56237658,9.778412698,17.41666667,26.00134152,13.98,2.063387694,3.951990692,3951.990692,0.189016629,710,"NA, SEPTA15535, SEPTA232, SEPTA255, SEPTA18476, SEPTA18475, SEPTA15546, SEPTA15528, SEPTA15508, SEPTA19068, SEPTA15511, SEPTA18478, SEPTA18479, SEPTA15507, SEPTA15529, SEPTA18477",357.8523485,11.04363492,1086.631929,7.191831269,6.443317795,4.609531146,4.47592068,5.106220729,5.821023927,70,Wister St,Stenton to Chew,NA,
71,162111,2184.238127,4887.273514,10.41809284,6.942049618,10.13364242,13.92723847,358,9.541006551,2.940909091,6.607894737,21.17346154,39.03,3.402773936,2.237518635,2237.518635,0.326621579,"49, 12, 64","SEPTA25915, NA, SEPTA30366, SEPTA14781, SEPTA25106, SEPTA25105, SEPTA25108, SEPTA25043, SEPTA25107, SEPTA25042, SEPTA25109, SEPTA25040, SEPTA24844, SEPTA25036, SEPTA25919, SEPTA31480, SEPTA24640, SEPTA24641, SEPTA30283, SEPTA25111, SEPTA24639, SEPTA25110",125.2183837,17.86893082,718.5387835,4.071835625,4.260664175,7.965290392,5.382436261,8.262017501,5.817095157,71,Grays Ferry,Washington Avenue to 49th,NA,
72,178111,2566.315863,8234.376444,12.25538543,8.695853792,12.1312419,15.37576236,368,17.42695709,8.063636364,16.09853316,28.76061508,31.95,2.839552659,3.20863716,3208.63716,0.231698356,"26, 56, 25","SEPTA17987, NA, SEPTA17832, SEPTA17989, SEPTA17828, SEPTA17990, SEPTA17825, SEPTA17978, SEPTA18287, SEPTA18096, SEPTA17847, SEPTA17984, SEPTA17849, SEPTA486, SEPTA502, SEPTA17982, SEPTA839, SEPTA30289, SEPTA826, SEPTA17610, SEPTA17997, SEPTA17611, SEPTA17996, SEPTA17612, SEPTA17613, SEPTA17995, SEPTA17994, SEPTA17820, SEPTA17993, SEPTA15773, SEPTA18207",257.7269622,12.44975354,1227.93846,5.839076774,7.281212267,5.650406486,3.116147309,5.756364644,5.814982646,72,Torresdale Avenue,Kensington to Aramingo,NA,
73,163211,558.4205982,2687,13.84022843,11.3687168,13.67965368,16.70842201,175,14.10666667,6.666666667,13.5,23,3.23,2.525171156,4.811785254,4811.785254,0.182451552,65,"SEPTA14067, SEPTA14071, SEPTA16468, SEPTA20552, SEPTA14072, SEPTA20554, SEPTA20553",831.8885449,5.784170588,1405.512371,8.756485111,8.334158634,4.449429205,2.011331445,2.674413993,5.748859516,73,NA,NA,NA,
74,177114,2288.427689,7816.028514,12.58041724,9.677825014,12.13059207,16.0657294,469,11.25746958,4,10.28571429,19.17142857,35.17,2.944333324,3.415457937,3415.457937,0.234040991,"77, 24, 67, 70","SEPTA1025, SEPTA17506, SEPTA6461, SEPTA17498, SEPTA22808, SEPTA25540, SEPTA17697, SEPTA1008, SEPTA15874, SEPTA1028, SEPTA22983, NA, SEPTA6426, SEPTA17696, SEPTA6446, SEPTA17689, SEPTA6484, SEPTA30995, SEPTA17501, SEPTA17695, SEPTA22807, SEPTA6463, SEPTA17503, SEPTA17694, SEPTA1027, SEPTA21268, SEPTA6467, SEPTA6423, SEPTA17691, SEPTA1009, SEPTA17690",222.23567,15.36863068,905.2369957,6.215449152,5.367714208,5.707536116,2.804532578,7.105959329,5.736289259,74,Cottman Avenue,Castorn to Shelmore,NA,
75,136211,2962.745675,9816.885435,11.75038654,9.390783493,11.79103339,14.70463648,412,18.40827934,6.140874126,18.6989899,31.10284091,45.77,2.581634171,3.313441824,3313.441824,0.219706319,"66, 26","SEPTA21607, SEPTA1138, NA, SEPTA21608, SEPTA959, SEPTA960, SEPTA1145, SEPTA1158, SEPTA21606, SEPTA1137, SEPTA1159, SEPTA21605, SEPTA21609, SEPTA1007, SEPTA1081, SEPTA21824, SEPTA21939, SEPTA30388, SEPTA21603, SEPTA21604, SEPTA21942, SEPTA1106, SEPTA21610, SEPTA21825, SEPTA21940",214.4829678,15.44850791,891.7219289,6.029800265,5.287574956,5.357957771,3.569405099,7.142891983,5.73098716,75,Frankford Avenue,FTC to Tyson,NA,
76,159116,1641.775256,4333.922775,11.04778523,5.377260012,11.01619695,15.54336704,422,8.161836784,2.318777778,6.498303571,15.91071429,20.83,4.765197241,2.639778348,2639.778348,0.431326021,"77, 23, 710","SEPTA30859, NA, SEPTA17410, SEPTA30860, SEPTA15437, SEPTA17412, SEPTA15435, SEPTA15429, SEPTA17777, SEPTA15430, SEPTA17776, SEPTA15427, SEPTA17778, SEPTA15628, SEPTA242, SEPTA250, SEPTA31612, SEPTA15433, SEPTA17774, SEPTA15434, SEPTA17771, SEPTA15436, SEPTA17411, SEPTA17770",208.061583,12.68748565,848.2482622,4.803867709,5.029792498,10,4.277620397,5.866284306,5.709688678,76,Germantown Avenue,Chresheim Valley to Bethleham Pike,NA,
77,100111,2007.91867,3321.10367,6.555810344,5.070420634,6.175776431,8.544817585,283,5.456592836,2.516666667,5.166666667,8.703091061,38.26,1.453410289,1.654003082,1654.003082,0.221698038,"9, 38, 21, 42","NA, SEPTA20971, SEPTA14909, SEPTA6114, SEPTA6113, SEPTA14908, SEPTA6112, SEPTA6057, SEPTA6058, SEPTA6059, SEPTA6111, SEPTA20970, SEPTA14915",86.803546,19.05455662,590.3366466,3.009954227,3.500473821,5.406529639,9.603399433,8.810212645,5.706401308,77,Chestnut Street,Broad to 2nd,Upgrading Existing Facility,1st Tier
78,178112,3394.690328,7451.739425,10.69040868,8.946375617,10.10675058,12.95822556,301,13.43214532,6.88125,13.34013605,20.21804511,66.36,2.160362686,2.195116109,2195.116109,0.2020842,"56, 84, 70","SEPTA18108, SEPTA32460, NA, SEPTA17908, SEPTA18106, SEPTA17858, SEPTA17981, SEPTA17910, SEPTA17980, SEPTA18210, SEPTA17979, SEPTA26233, SEPTA17914, SEPTA17976, SEPTA17975, SEPTA17915, SEPTA17919, SEPTA17971, SEPTA17918, SEPTA17972, SEPTA17916, SEPTA17974, SEPTA17933, SEPTA17947, SEPTA17946, SEPTA17929, SEPTA17948, SEPTA17935, SEPTA22707, SEPTA17945, SEPTA17922, SEPTA17957, SEPTA17924, SEPTA17953, SEPTA17920, SEPTA17959, SEPTA17927, SEPTA17951, SEPTA523, SEPTA22706, SEPTA17917, SEPTA17973",112.2926375,19.54817482,834.9353238,3.994671523,4.95085179,4.928208784,4.702549575,9.038445786,5.69983707,78,Torresdale Avenue,Aramingo Ave. to Cottman,NA,
79,163111,3679.354314,8598.679058,11.02087565,8.98254693,10.82516514,13.24171086,644,9.237881564,3.692307692,7.679487179,17.61466667,75.06,1.989815496,2.337007617,2337.007617,0.180549673,"802, 40, 65, 52","NA, SEPTA22217, SEPTA21763, SEPTA21688, SEPTA21764, SEPTA21765, SEPTA21687, SEPTA21686, SEPTA21685, SEPTA21766, SEPTA21767, SEPTA21684, SEPTA21768, SEPTA31630, SEPTA20589, SEPTA21683, SEPTA30138, SEPTA14060, SEPTA30789, SEPTA18241, SEPTA14059, SEPTA18192, SEPTA18191, SEPTA18243, SEPTA18190, SEPTA18244, SEPTA28581, SEPTA28683, SEPTA18189, SEPTA21758, SEPTA22218, SEPTA21759, SEPTA21691, SEPTA21760, SEPTA25982, SEPTA22290, SEPTA21761, SEPTA21690, SEPTA21689, SEPTA21762",114.5574082,20.40031853,797.1496754,4.252885639,4.726797137,4.40304826,4.305949008,9.432449563,5.691657743,79,54th Street,Parkside to City Avenue,NA,
80,110211,2234.156201,5643.015736,9.522161032,7.839726061,9.112933061,11.86600124,234,13.86763584,7.819333625,13.64735576,20.2292823,31.76,1.68560049,2.52579284,2525.79284,0.177018692,"331, 33","SEPTA597, SEPTA2847, SEPTA3105, SEPTA3115, SEPTA3110, SEPTA3133, SEPTA3109, SEPTA30809, SEPTA596, SEPTA589, SEPTA3163, NA, SEPTA3116, SEPTA3128, SEPTA2852, SEPTA3160, SEPTA3119, SEPTA3131, SEPTA3132, SEPTA3148, SEPTA2846, SEPTA3149, SEPTA3170, SEPTA3171, SEPTA2843",177.6768179,14.21565779,1001.038877,4.596436921,5.935783257,4.316938546,6.827195467,6.572861835,5.669287255,80,22nd Street,Erie to York,NA,
